 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 182 667 15 3 ZTF_i 814374015915 0 1.8305 147.139 9.71249 24.7753 3.45636e-05 0.0728022 0.182038 0.000121068 424 30. 0.071153 0.066225 18.6211 24.7753 2 2458568.8740162 667120359 -21.7165267513386 35.5341975136788 -0.679827387163514 0.901899873387258 -71.8756416063744 70.0787683954532 -1.0325485142608 1.0336245769085 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 183 667 15 3 ZTF_g 818205865915 0 2.2325 66.5964 5.31956 25.9535 1.55e-05 0.0315809 -0.0500218 2.31415e-05 418 30. 0.068148 0.055118 20.2444 25.9535 1 2458572.7058681 667120159 -1.85817353822956 25.436547693988 -0.0812611388729759 1.0175214905149 -27.4178700478008 43.9205727150049 -0.628464732442509 1.0757717035089 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 184 667 15 3 ZTF_r 818227995915 0 2.0407 109.368 7.44239 25.784 1.0697e-05 0.0264733 0.109148 1.52171e-05 436 30. 0.066981 0.055109 19.7699 25.784 1 2458572.7279977 667120259 64.8173626047345 33.8550826632138 2.12971886715617 1.0447281339719 88.8734322880556 61.9846727807684 1.44345361448129 1.05119498136133 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 185 667 15 3 ZTF_r 821213805915 0 1.4923 58.6884 8.62117 25.0964 2.73089e-05 0.0415575 0.117822 3.85196e-05 426 30. 0.077702 0.087103 19.1247 25.0964 1 2458575.7138079 667120259 1.73199626165178 32.5699810064333 0.0591540175836322 1.01448133621509 -18.1079494287764 64.0986689557776 -0.284403838753585 1.04328906463768 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 186 667 15 3 ZTF_r 826212515915 0 1.6924 156.02 5.54879 26.1754 9.2137e-06 0.0244772 0.111965 1.30873e-05 434 30. 0.063173 0.056891 20.5767 26.1754 1 2458580.7125116 667120259 49.0804522320907 20.7363442735207 2.63288058620238 1.03887317535142 35.048283942567 39.207901552583 0.899929217178305 1.04182578626515 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 187 667 15 3 ZTF_g 826234605915 0 1.934 90.7314 5.04312 26.2916 9.3478e-06 0.0248059 -0.0605507 1.34091e-05 432 30. 0.061796 0.054505 20.7415 26.2916 1 2458580.7346065 667120159 13.2117521964232 21.6625318447782 0.678431503121606 0.990238975309561 23.1026952452735 39.1512293011501 0.594062910465972 1.07055515013058 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 188 1709 5 2 ZTF_g 828142231815 33554432 1.5927 93.9704 6.48663 25.421 3.75007e-05 0.0433094 -0.0445258 6.39437e-05 317 30. 0.055219 0.054991 19.7115 25.421 1 2458582.6422338 1709120118 -64.5762487146251 23.1737217021562 -3.09978681650634 0.901756303173673 -54.6860236882458 47.6835960912989 -1.15457603278767 1.03516618160471 0.0564766038332256 19.5639998435974 0.0329999998211861 0.945999979972839 0.00100000004749745 2458430.910405 2459292.747627 0
 189 1709 5 2 ZTF_r 828195991815 0 1.4847 428.43 6.06467 26.1663 2.19699e-05 0.0348801 0.117069 3.12417e-05 375 30. 0.054576 0.060411 20.454 26.1663 1 2458582.6959954 1709120218 -19.6475446281065 22.4743564348232 -0.972469122573528 1.03191898137139 0.10484926680589 46.575889543562 0.00226631061016227 1.02671686063211 0.0896111488741863 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 190 667 15 3 ZTF_i 828298775915 0 1.679 245.134 6.07417 25.3219 2.8215e-06 0.0213701 0.189384 9.99327e-06 439 30. 0.063595 0.055253 19.6741 25.3219 2 2458582.7987731 667120359 43.292274552188 24.2950105187648 1.98220292959914 0.883925639007599 18.1916210751437 46.2613495862047 0.395884314953047 1.03680568971095 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 191 667 15 3 ZTF_r 830184145915 0 2.281 153.117 6.5002 26.1507 1.10992e-05 0.026755 0.121176 1.56974e-05 433 30. 0.064239 0.054721 20.2038 26.1507 1 2458584.6841435 667120259 60.2342774106359 30.7759257359673 2.17714513085322 0.9902809825489 72.1222387014256 52.21295429942 1.39061248502142 1.06159466922003 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 192 667 15 3 ZTF_g 830233535915 0 2.2802 88.1347 5.9431 26.2346 1.40641e-05 0.0303521 -0.0276877 2.04037e-05 429 30. 0.069019 0.056996 20.3982 26.2346 1 2458584.7335301 667120159 -18.8453375346734 29.8686587187226 -0.701847893666385 0.937760629718058 -40.1485688530584 50.3973113256181 -0.802006510090988 1.08057316562813 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 193 667 15 3 ZTF_i 831246595915 0 1.5149 286.906 6.73222 25.501 2.6631e-06 0.0205958 0.192367 9.60829e-06 436 30. 0.064598 0.067996 19.7475 25.501 2 2458585.7465972 667120359 55.5769638489074 24.425224320891 2.53111022263687 0.898340311094755 128.624487143795 48.1517052769578 2.68922522515672 1.02806499440452 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 194 1709 5 2 ZTF_g 834252391815 0 1.8299 172.134 15.8765 26.1098 3.68216e-05 0.0396559 -0.0299077 7.02973e-05 266 30. 0.055408 0.054128 19.5011 26.1098 1 2458588.7523958 1709120118 -108.153872901778 55.2545044813659 -2.17735472598342 1.10161714972573 -291.60888200541 106.377605309818 -2.75972450919905 1.03717221689378 0.0564766038332256 19.5639998435974 0.0329999998211861 0.945999979972839 0.00100000004749745 2458430.910405 2459292.747627 0
 195 667 15 3 ZTF_g 835160355915 1 2.281 24.394 28.9595 24.7961 0.000756374 0.0538152 0.0181607 0.00228081 50 30. 0.071809 0.073539 17.2069 24.7961 1 2458589.6603588 667120159 46.2748766368247 161.705777746099 0.3183277746517 0.967065363870428 -171.883605462109 270.626514563442 -0.639409821736586 1.09697378034807 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 196 667 15 3 ZTF_r 835209035915 0 2.4813 85.6138 26.8259 25.5779 7.90015e-05 0.0530958 0.085949 0.00012016 253 30. 0.075282 0.064509 17.9892 25.5779 1 2458589.7090394 667120259 5.75332114764194 119.267659285791 0.0536600066198665 1.04211843967693 93.3252835768651 205.219499942883 0.457821185400833 1.04544682197582 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 197 1709 5 2 ZTF_r 835227401815 0 1.7693 319.094 25.6721 25.8286 4.46309e-05 0.0436657 0.110761 6.4718e-05 297 30. 0.052316 0.054057 18.57 25.8286 1 2458589.7274074 1709120218 46.9688116519412 98.015282030956 0.53305323030792 1.03008015965669 37.2477856475568 195.37538590559 0.191931299089341 1.03780646039683 0.0896111488741863 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 198 667 15 3 ZTF_i 837287285915 0 1.8921 175.238 21.759 24.9782 1.41749e-05 0.0389962 0.192982 4.08662e-05 319 30. 0.078689 0.06771 17.8637 24.9782 2 2458591.7872801 667120359 116.068310521195 92.9795747602688 1.38861198218303 1.04789996867029 -65.3458262462131 172.44513856894 -0.381489061921846 1.05138986289978 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 199 667 15 3 ZTF_g 838166285915 0 1.7908 90.5745 15.3794 26.2613 2.15868e-05 0.0358792 -0.0242081 3.68734e-05 361 30. 0.058407 0.060876 19.586 26.2613 1 2458592.6662847 667120159 -75.399061149785 63.9598025740685 -1.31133491515706 1.01169589421321 93.2197689357627 121.130834057349 0.774762348276278 1.07162313501016 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 200 667 15 3 ZTF_r 838242505915 0 1.5193 155.506 13.6134 26.1746 1.26322e-05 0.0286475 0.110143 1.8005e-05 435 30. 0.069659 0.068958 19.6922 26.1746 1 2458592.7425 667120259 -49.9543280982156 48.5337100788171 -1.14494449031328 0.897286707350832 -111.672630451962 97.502107146422 -1.15304946050344 1.03785948404586 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 201 1709 5 2 ZTF_r 838250151815 0 1.8058 444.341 13.7509 26.1928 2.15859e-05 0.0349721 0.13578 3.08672e-05 377 30. 0.057755 0.055763 19.8018 26.1928 1 2458592.7501505 1709120218 -33.3190589000009 46.9900609587335 -0.788753898661631 1.01027973439987 94.2149234405968 93.0860744832412 1.01894367011569 1.03384837116635 0.0896111488741863 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 202 1709 5 2 ZTF_r 839266661815 0 2.0102 445.224 11.2998 26.2094 1.60507e-05 0.0294401 0.127487 2.27094e-05 369 30. 0.053551 0.05225 19.897 26.2094 1 2458593.7666667 1709120218 -66.2605536094407 41.1990591344012 -1.78905034915424 0.9682017145833 -151.024546884691 77.3415956732863 -1.96584650954723 1.0395085854964 0.0896111488741863 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 203 667 15 3 ZTF_g 842208505915 0 2.4108 90.4963 4.89069 26.2874 1.29412e-05 0.0289981 -0.0586835 1.83731e-05 433 30. 0.06904 0.05696 20.5862 26.2874 1 2458596.7085069 667120159 34.4552131887898 25.2465528111327 1.51812542944795 1.02169072364608 18.5354481937295 41.7642702806985 0.446800228480791 1.07714493108925 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 204 667 15 3 ZTF_i 842347005915 0 1.8465 277.706 8.82288 25.4616 4.0041e-06 0.0251619 0.19013 1.41989e-05 434 30. 0.074274 0.06004 19.3828 25.4616 2 2458596.8470023 667120359 30.2730126177309 33.6536425080864 1.00064116675752 0.991315890537808 39.2692398013851 63.5835896360337 0.621759806533403 1.03691668701762 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 205 667 15 3 ZTF_r 845148635915 0 1.6124 153.431 6.4114 26.1499 9.0309e-06 0.0241853 0.109978 1.28198e-05 432 30. 0.060474 0.059695 20.4039 26.1499 1 2458599.6486343 667120259 14.8828355760922 26.6701464842918 0.620747649583668 0.950939213948587 23.4722520094252 50.80964240144 0.46507587655277 1.04473343445935 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 206 667 15 3 ZTF_r 848240065915 0 3.4633 136.242 5.42923 26.0297 4.3876e-05 0.0534182 0.091996 6.28505e-05 431 30. 0.081034 0.067859 19.8933 26.0297 1 2458602.7400694 667120259 -2.23469734256952 37.2576350889208 -0.0667203366338784 0.926110671886639 -21.0044057851879 51.2961572015042 -0.412231106973012 1.10218614316963 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 207 667 15 3 ZTF_g 851213645915 0 1.6906 85.8369 4.25899 26.22 1.22093e-05 0.0285064 -0.0604379 1.75085e-05 437 30. 0.061427 0.061098 20.9219 26.22 1 2458605.7136458 667120159 22.7488770662827 15.8419788880042 1.59736930473828 1.13176329981779 -42.9334673049832 29.4404854517295 -1.46813566468947 1.05518343610536 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 208 667 15 3 ZTF_i 853258785915 0 1.5709 275.531 5.82084 25.4601 3.6033e-06 0.0241582 0.190092 1.27577e-05 439 30. 0.06512 0.063571 19.8454 25.4601 2 2458607.7587847 667120359 36.7887859469335 20.2714945656402 2.01875905590818 0.961304224011843 22.982582239594 38.9467378273619 0.594077258943708 1.03351517475132 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 209 667 15 3 ZTF_g 854204725915 0 1.7959 85.3478 4.7939 26.2097 9.3557e-06 0.0249143 -0.0456255 1.34545e-05 433 30. 0.064544 0.058239 20.774 26.2097 1 2458608.7047222 667120159 38.6667260889716 19.5276887866661 2.20262902552964 1.00495603764675 -38.3285382041927 35.675115443324 -1.08161340572334 1.06192931834576 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 210 667 15 3 ZTF_r 854219155915 0 1.5574 147.782 6.33071 26.1047 9.6604e-06 0.0250071 0.113281 1.37821e-05 433 30. 0.062618 0.05925 20.3945 26.1047 1 2458608.7191551 667120259 10.8069603468412 22.9345274637169 0.524165656652896 1.11435027565717 44.1684479772442 45.1230489613834 0.985437066844769 1.03714231051863 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 211 667 15 3 ZTF_g 858176965915 0 1.6852 84.7813 5.0726 26.2058 1.1183e-05 0.0271054 -0.0575749 1.62051e-05 428 30. 0.06096 0.059248 20.7173 26.2058 1 2458612.6769676 667120159 0.427248791612224 19.6461585342686 0.0241912327487816 1.10066438419005 -19.3890414451971 37.2073544299625 -0.524617459476195 1.05838071742121 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 212 667 15 3 ZTF_r 858197625915 0 1.6185 147.081 5.69057 26.1054 8.5861e-06 0.0235441 0.106635 1.2346e-05 428 30. 0.061385 0.060891 20.4941 26.1054 1 2458612.6976273 667120259 56.3866919640446 19.7642813673724 3.17358686322198 1.06341458014996 65.1247090403232 37.9898832549091 1.72581019169576 1.04080276838351 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 213 667 15 3 ZTF_i 862208395915 0 1.797 269.385 10.8717 25.4515 4.5002e-06 0.0268682 0.181333 1.61224e-05 438 30. 0.070809 0.058864 19.1838 25.4515 2 2458616.7083912 667120359 -46.1692512000275 41.2975525786728 -1.24360745630727 0.96943526344459 -83.0671150753784 78.8694073898418 -1.06031704360747 1.04259927201572 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 214 1709 5 2 ZTF_r 864264561815 0 1.7843 377.039 14.0566 26.044 4.77468e-05 0.0509049 0.116638 6.76096e-05 368 30. 0.055632 0.052528 19.6076 26.044 1 2458618.7645602 1709120218 -71.4654792041075 58.5163590711736 -1.35854433263138 0.910125947923954 -57.7989406658368 118.271850790197 -0.491987057511244 1.02944153427034 0.0896111488741863 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 215 667 15 3 ZTF_r 864294875915 33554481 2.4284 25.7764 29.8012 24.2387 0.000233987 0.0497771 0.0982416 0.000415573 85 30. 0.077813 0.065804 16.6852 24.2387 1 2458618.7948727 667120259 79.6385118008192 141.216863471517 0.627323238249184 0.968205486971634 -103.002627916435 260.312218871496 -0.398353780668623 1.07091578688805 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 216 667 15 3 ZTF_i 874165235915 0 1.8004 271.923 6.96537 25.4582 5.0779e-06 0.0282544 0.194241 1.85462e-05 433 30. 0.073793 0.069999 19.6496 25.4582 2 2458628.6652315 667120359 14.7175557982969 25.0421677996744 0.653760340007508 1.02617632246672 76.5694625932974 48.2407076506041 1.59792768562994 1.03305426209279 0.148130552645357 18.976999912262 0.028999999165535 0.745999991893768 0.0329999998211861 2458173.748542 2458266.718287 0
 217 667 15 3 ZTF_r 879183325915 0 1.7019 145.686 6.67179 26.0912 1.22526e-05 0.028279 0.110874 1.74428e-05 435 30. 0.063391 0.063056 20.31 26.0912 3 2458633.6833218 667120259 5.50018027771065 28.0279438553995 0.218293340429334 0.932455046049534 77.1412839375638 53.8559171974917 1.44201118399701 1.03969672454127 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 218 667 15 3 ZTF_g 879220765915 0 2.0474 77.4426 6.06802 26.1041 1.53198e-05 0.0320571 -0.0316293 2.24783e-05 435 30. 0.072484 0.066211 20.3441 26.1041 3 2458633.7207639 667120159 40.6345018823641 27.4033763305344 1.64947472991615 1.00204028551804 -31.0820121866914 48.6003981430449 -0.643849691003972 1.06657533029151 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 219 667 15 3 ZTF_r 880173905915 0 1.3309 141.64 6.90467 26.0748 1.45879e-05 0.0306899 0.109666 2.05976e-05 430 30. 0.085272 0.079559 20.3177 26.0748 3 2458634.6739005 667120259 53.6173153211849 26.0203214586125 2.29217202626785 0.945584747141087 42.4325544617313 52.2216277619947 0.81802008072359 1.03717719646524 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 220 667 15 3 ZTF_r 880182295915 0 1.4637 141.905 6.68598 26.0623 1.10325e-05 0.0268753 0.113127 1.57748e-05 435 30. 0.071612 0.070198 20.3248 26.0623 1 2458634.6822917 667120259 6.42614044707281 24.6903111528322 0.289519920690267 1.01352059755121 62.0088200636658 49.534502466176 1.26026203810351 1.0383426822622 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 221 667 15 3 ZTF_g 880200355915 0 1.8105 77.2838 5.46161 26.1071 1.27451e-05 0.0293419 -0.0388795 1.85226e-05 437 30. 0.068734 0.053382 20.5399 26.1071 1 2458634.7003588 667120159 61.0254801556621 24.1054451169461 2.81611801588509 0.976066768165773 63.8866801030722 44.6644260482697 1.44000418811544 1.06020063339261 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 222 667 15 3 ZTF_g 880203075915 0 1.78 76.531 5.59483 26.0973 1.44377e-05 0.0310848 -0.0395566 2.08824e-05 437 30. 0.067079 0.058722 20.4944 26.0973 3 2458634.7030787 667120159 -46.6799327801477 24.4717109769552 -2.12187935981038 0.913476393097761 -122.138284699461 45.8891730622004 -2.67951860687181 1.06170854259961 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 223 667 15 3 ZTF_r 883175405915 0 1.5613 140.865 6.97869 26.0575 8.9274e-06 0.0242079 0.106835 1.26758e-05 439 30. 0.073586 0.059536 20.231 26.0575 1 2458637.6754051 667120259 15.5142772990778 26.9690337092524 0.639913046535123 0.879405043576022 20.7329623662757 53.6637217487919 0.388951779348989 1.0342778780765 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 224 667 15 3 ZTF_g 883219055915 0 2.2525 72.6976 5.28931 26.0401 1.71415e-05 0.0337656 -0.0371795 2.53705e-05 428 30. 0.076771 0.063238 20.3319 26.0401 1 2458637.7190509 667120159 10.5574714672435 25.4408992729336 0.461617493982761 1.03153419575885 70.936138183461 43.49090860622 1.64204196794402 1.07631193027569 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 225 667 15 3 ZTF_g 886174735915 0 2.3976 77.7755 7.29967 26.1141 1.61502e-05 0.0322165 -0.0313971 2.56104e-05 403 30. 0.075314 0.060915 20.0317 26.1141 1 2458640.6747338 667120159 -83.0926507654939 36.2429559072922 -2.55031487609395 0.917559902775325 -102.109364824929 60.8333895398867 -1.68981340756093 1.08076477631359 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 226 667 15 3 ZTF_r 886224225915 0 2.0045 135.208 7.22422 26.0064 1.0135e-05 0.0256288 0.118295 1.43659e-05 438 30. 0.076674 0.066156 20.0586 26.0064 1 2458640.7242245 667120259 7.68197270857072 32.1630410543069 0.265687092336446 0.933496809140752 -18.8771727029147 59.2264726772855 -0.320875289175439 1.04467008221108 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 227 667 15 3 ZTF_g 889170675915 0 2.5677 83.3206 12.407 26.1868 2.38443e-05 0.0365989 -0.0225759 4.38935e-05 347 30. 0.07448 0.064238 19.4633 26.1868 1 2458643.6706713 667120159 50.5069208704317 63.5368744090574 0.88425972989192 1.00311627503819 36.4095675387943 103.682558318961 0.353528970207577 1.07789990601945 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 228 667 15 3 ZTF_r 889245275915 0 2.2427 136.337 11.494 26.0255 1.61021e-05 0.0327838 0.119686 2.30624e-05 441 30. 0.101914 0.064267 19.4599 26.0255 1 2458643.7452778 667120259 100.179718481408 53.5427434748161 2.08129666247915 0.97812399041156 157.574920125844 92.8211517861433 1.70905222814346 1.05447058749382 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 229 667 15 3 ZTF_r 892213985915 0 1.7662 140.587 11.7612 26.0527 1.70141e-05 0.0331049 0.119567 2.41703e-05 437 30. 0.083414 0.074996 19.6548 26.0527 1 2458646.7139815 667120259 8.54760011855058 47.4743282400144 0.200281192835863 1.00921644399543 54.3365078247491 90.3760275414722 0.605276297479358 1.04348832470583 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 230 667 15 3 ZTF_g 895176735915 0 2.7599 74.7322 15.4826 26.0736 3.87273e-05 0.0391918 -0.0100083 7.35751e-05 259 30. 0.090759 0.071972 19.0294 26.0736 1 2458649.6767361 667120159 -5.54304784604605 83.8121415902685 -0.0735692773996381 1.128809917428 6.00524792497352 129.420446073136 0.0467135896892456 1.09592085044561 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 231 667 15 3 ZTF_r 895219885915 0 2.1788 129.67 14.8115 25.97 1.77644e-05 0.0341578 0.121016 2.53583e-05 437 30. 0.071222 0.055698 19.1602 25.97 1 2458649.7198843 667120259 -109.697101423002 62.3875720537707 -1.95592351857403 1.01663210824115 -133.634738600359 112.141568571414 -1.19968694898199 1.05306722994156 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 232 667 15 3 ZTF_r 908183745915 0 2.4138 139.324 9.9557 26.043 1.46664e-05 0.0306932 0.123832 2.08757e-05 430 30. 0.075146 0.061129 19.5712 26.043 1 2458662.68375 667120259 5.38871090257885 48.8178611489086 0.122789417230018 0.986336582785631 112.681459626373 81.5932883429646 1.39031503747275 1.06659710393417 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 233 667 15 3 ZTF_g 908206515915 0 3.2916 69.0497 8.25729 25.9919 3.72115e-05 0.0429346 -0.025082 6.84827e-05 312 30. 0.093975 0.072261 19.4718 25.9919 1 2458662.7065162 667120159 -43.4787765324312 54.5725298709147 -0.886253633291238 0.962994122622475 -100.703509109048 76.4509563261996 -1.32610182931252 1.11826132945526 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 234 667 15 3 ZTF_r 993511305915 0 1.881 129.822 10.5603 25.9362 1.51095e-05 0.031616 0.134503 2.18098e-05 434 30. 0.067434 0.07489 19.6312 25.9362 2 2458748.0113079 667120259 -40.6514803007998 46.4624743537088 -0.973259903278043 0.92683870694996 28.3171460214496 85.6036628415274 0.333021540000026 1.05583420774822 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 235 667 15 3 ZTF_r 993516335915 0 2.1441 130.88 11.0235 25.9945 1.97384e-05 0.0361802 0.111549 2.85947e-05 434 30. 0.086895 0.085083 19.4888 25.9945 2 2458748.016331 667120259 -18.5077511796795 50.0203268837329 -0.411587264071952 0.965840096815705 80.9039891022938 91.7867212465985 0.887371081758951 1.04276981480584 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 236 667 15 3 ZTF_r 993521355915 0 2.2163 132.963 12.4561 25.9951 1.74861e-05 0.0341928 0.116091 2.53826e-05 433 30. 0.09597 0.082749 19.3478 25.9951 2 2458748.0213542 667120259 -1.21427194503422 54.6287413847115 -0.0247257553283035 1.11172452632762 71.5606902462972 95.8145444265052 0.751896865382523 1.05505758470305 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 237 667 15 3 ZTF_r 993526375915 0 1.9686 137.058 17.8776 25.9959 3.14988e-05 0.0452284 0.105606 4.5604e-05 427 30. 0.08305 0.073782 19.0325 25.9959 2 2458748.0263773 667120259 -131.048022940791 81.5091692808727 -1.78845825455151 0.960109047144945 -76.2041209341291 152.972177882611 -0.50151185094514 1.04656551649465 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 238 667 15 3 ZTF_g 995504165915 0 2.5386 65.7252 8.86763 25.9156 2.81648e-05 0.0404939 -0.0122415 4.89065e-05 361 30. 0.076405 0.077633 19.5179 25.9156 1 2458750.0041667 667120159 25.5306737351315 50.6236470986695 0.561001014675652 0.924896416195173 140.490131168727 81.9920560536654 1.72500053166935 1.07369392907224 0.231780012444167 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 239 667 15 3 ZTF_r 995512155915 0 3.029 132.383 10.6717 25.9762 2.42463e-05 0.0392615 0.126323 3.48252e-05 426 30. 0.082065 0.073659 19.252 25.9762 2 2458750.0121528 667120259 100.590827072664 61.5378343990937 1.81832274530053 1.08502518432193 127.260671969488 90.3264709730426 1.41838575709849 1.10274441148041 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 240 667 15 3 ZTF_r 995517155915 0 2.2107 133.737 10.8688 25.998 1.42126e-05 0.0304313 0.112274 2.05505e-05 430 30. 0.06862 0.061322 19.4867 25.998 2 2458750.0171528 667120259 -13.4651211568479 47.2180521605374 -0.317217398368163 0.982437655533393 3.97301768811355 84.1707357908722 0.0475197959629094 1.04318163305684 0.153377771800887 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
